Symbol,Exchange,PrimaryMkt,SecurityType,MaxLots,LotSize,BasePrice,ADV,RIC,BSYM,TKR,CUSIP,GSS,SEDOL,ISIN
964,XHKG,Y,CS,3000,2000.0,0.06,,0964.HK,"964 HK",00964,9HH1ZFWF5,HK964,BWNH153,KYG521051220
966,XHKG,Y,CS,3000,200.0,14.32,1327399.0,0966.HK,"966 HK",00966,441992518,HK966,6264048,HK0000055878
967,XHKG,Y,CS,3000,1000.0,2.98,76182.0,0967.HK,"967 HK",00967,9HH0SYP39,HK967,B5LFZ70,
968,XHKG,Y,CS,3000,2000.0,2.92,,0968.HK,"968 HK",00968,9HH1LLRR7,HK968,BGQYNN1,KYG9829N1025
969,XHKG,Y,CS,3000,2000.0,0.32,168889.0,0969.HK,"969 HK",00969,9EQ00D3G7,HK969,6207850,KYG4636M1087
970,XHKG,Y,CS,3000,8000.0,0.45,14723112.0,0970.HK,"970 HK",00970,185994118,HK970,6545527,BMG8310J1099
973,XHKG,Y,CS,3000,250.0,13.10,1416059.0,0973.HK,"973 HK",00973,9HH0PNP44,HK973,B3PG229,LU0501835309
974,XHKG,Y,CS,3000,1000.0,2.92,,0974.HK,"974 HK",00974,9HH24HXJ4,HK974,BYZYMB9,KYG2163D1034
975,XHKG,Y,CS,3000,500.0,0.10,2403565.0,0975.HK,"975 HK",00975,9HH0TCKS6,HK975,B4N0VG7,KYG6264V1023
976,XHKG,Y,CS,3000,2000.0,5.81,1234983.0,0976.HK,"976 HK",00976,9HH0RDRH3,HK976,B3SZGR6,KYG4465A1004
977,XHKG,Y,CS,3000,2000.0,0,0,0977.HK,,00977,9HH0EW0F8,HK977,B3B8J95,KYG9828T1004
978,XHKG,Y,CS,3000,2000.0,1.15,,0978.HK,"978 HK",00978,9HH1LNTW0,HK978,BH35L96,KYG210AW1064
979,XHKG,Y,CS,3000,2000.0,0.31,1693167.0,0979.HK,"979 HK",00979,445992720,HK979,B15T2P7,BMG4088X1074
980,XHKG,Y,CS,3000,1000.0,2.82,2539518.0,0980.HK,"980 HK",00980,9HH01DAN6,HK980,6633563,CNE1000003P2
981,XHKG,Y,CS,3000,1000.0,0.64,67441570.0,0981.HK,"981 HK",00981,9HH01UKP2,HK981,6743473,KYG8020E1017
982,XHKG,Y,CS,3000,20000.0,0.18,4403333.0,0982.HK,"982 HK",00982,9HH0F6S98,HK982,B3BCVR9,BMG493651282
983,XHKG,Y,CS,3000,2000.0,3.89,705682.0,0983.HK,"983 HK",00983,872990775,HK983,B5SG509,BMG8249T1036
984,XHKG,Y,CS,3000,500.0,6.84,29333.0,0984.HK,"984 HK",00984,802996546,HK984,B5NNCT3,HK0000084183
985,XHKG,Y,CS,3000,8000.0,0.11,240613174.0,0985.HK,"985 HK",00985,210990024,HK985,B06GQX6,KYG2586H1112
986,XHKG,Y,CS,3000,20000.0,0.11,,0986.HK,"986 HK",00986,9HH1TW516,HK986,BRF1266,BMG2125A1971
987,XHKG,Y,CS,3000,2000.0,0.24,329138.0,0987.HK,"987 HK",00987,Y0030U100,HK987,6531236,KYG2161D1051
988,XHKG,Y,CS,3000,3000.0,0.35,6715650.0,0988.HK,"988 HK",00988,856999453,HK988,B1FSLP7,BMG5713E1093
989,XHKG,Y,CS,3000,5000.0,0.71,,0989.HK,"989 HK",00989,9HH1QBKP5,HK989,BMMV2V9,BMG4141P1178
990,XHKG,Y,CS,3000,10000.0,0.25,2578667.0,0990.HK,"990 HK",00990,G8800F104,HK990,6889496,BMG8800F1876
991,XHKG,Y,CS,3000,2000.0,2.00,11740524.0,0991.HK,"991 HK",00991,545997843,HK991,6080716,CNE1000002Z3
992,XHKG,Y,CS,3000,2000.0,5.01,34800947.0,0992.HK,"992 HK",00992,524990009,HK992,6218089,HK0992009065
993,XHKG,Y,CS,3000,1000.0,2.77,,0993.HK,"993 HK",00993,9HH1KXVA4,HK993,BFNWYH2,BMG8146T1980
995,XHKG,Y,CS,3000,2000.0,5.57,634866.0,0995.HK,"995 HK",00995,332993476,HK995,6045180,CNE1000001X0
996,XHKG,Y,CS,3000,10000.0,1.01,,0996.HK,"996 HK",00996,9HH19AZU9,HK996,B7W33S4,BMG1991V1037
997,XHKG,Y,CS,3000,10000.0,0.30,,0997.HK,"997 HK",00997,9HH18F3P5,HK997,B83J388,BMG2113K1247
998,XHKG,Y,CS,3000,1000.0,4.61,38415126.0,0998.HK,"998 HK",00998,9HH091559,HK998,B1W0JF2,CNE1000001Q4
999,XHKG,Y,CS,3000,2000.0,1.88,6197385.0,0999.HK,"999 HK",00999,9HH02SAO0,HK999,B0693Z6,BMG4977W1038
1000,XHKG,Y,CS,3000,500.0,4.47,14722.0,1000.HK,"1000 HK",01000,9HH02M3V5,HK1000,B04YDF3,CNE100000254
1001,XHKG,Y,CS,3000,2000.0,0.75,56000.0,1001.HK,"1001 HK",01001,786993345,HK1001,BYW4ZJ1,BMG9319R1007
1002,XHKG,Y,CS,3000,4000.0,0.41,908000.0,1002.HK,"1002 HK",01002,9HH00GCM0,HK1002,6444022,KYG939951011
1003,XHKG,Y,CS,3000,10000.0,2.05,,1003.HK,"1003 HK",01003,9HH25VC89,HK1003,BYRMJ10,BMG4643J1062
1004,XHKG,Y,CS,3000,2000.0,0.51,,1004.HK,"1004 HK",01004,9HH1YDGQ5,HK1004,BVFMPJ1,BMG2116L1037
1005,XHKG,Y,CS,3000,2000.0,3.06,47000.0,1005.HK,"1005 HK",01005,9EQ00D3K8,HK1005,6242408,BMG5888V1265
1006,XHKG,Y,CS,3000,1000.0,3.38,,1006.HK,"1006 HK",01006,9HH199IP2,HK1006,B7MD0V6,KYG2045D1079
1007,XHKG,Y,CS,3000,1000.0,1.68,3510340.0,1007.HK,"1007 HK",01007,9HH0TGYA1,HK1007,B4YPSP9,KYG2752L1023
1008,XHKG,Y,CS,3000,2000.0,1.22,,1008.HK,"1008 HK",01008,9HH1I1SM5,HK1008,BBGTPF7,KYG1643V1059
1009,XHKG,Y,CS,3000,2000.0,1.59,327667.0,1009.HK,"1009 HK",01009,547996348,HK1009,B00XPC5,KYG4843W1050
1010,XHKG,Y,CS,3000,2000.0,0.54,8667.0,1010.HK,"1010 HK",01010,9EQ00D3L6,HK1010,,BMG686531077
1011,XHKG,Y,CS,3000,500.0,2.09,794542.0,1011.HK,"1011 HK",01011,9HH0XQJ78,HK1011,B59JSD1,KYG2114L1059
1013,XHKG,Y,CS,3000,2000.0,0.04,517333.0,1013.HK,"1013 HK",01013,158995365,HK1013,6168634,BMG9427H1016
1019,XHKG,Y,CS,3000,6000.0,0.30,,1019.HK,"1019 HK",01019,9HH1T3MV5,HK1019,BQV6LD8,KYG2615B1014
1020,XHKG,Y,CS,3000,4000.0,0.19,2210667.0,1020.HK,"1020 HK",01020,9HH0RDAF5,HK1020,B3Q8VN8,KYG8186W1015
1021,XHKG,Y,CS,3000,1000.0,1.68,35625.0,1021.HK,"1021 HK",01021,9HH0SF7C0,HK1021,B403Q86,
1022,XHKG,Y,CS,3000,1500.0,1.86,,1022.HK,"1022 HK",01022,9HH1VG9W6,HK1022,BSTLLD9,KYG337691037
1023,XHKG,Y,CS,3000,1000.0,2.80,,1023.HK,"1023 HK",01023,9HH0ZFP65,HK1023,B6ZNMQ5,KYG8190E1052
1026,XHKG,Y,CS,3000,10000.0,0.39,11830833.0,1026.HK,"1026 HK",01026,9HH00BLE9,HK1026,6417778,KYG9287P1028
1027,XHKG,Y,CS,3000,10000.0,,,1027.HK,"1027 HK",01027,9HH2C30H6,HK1027,BD9PQK8,KYG2163B1150
1028,XHKG,Y,CS,3000,1000.0,3.11,,1028.HK,"1028 HK",01028,9HH160FI3,HK1028,B76R5L9,BMG2008E1003
1029,XHKG,Y,CS,3000,2000.0,0.12,2989458.0,1029.HK,"1029 HK",01029,9HH0TG7C7,HK1029,B3ND017,HK0000068244
1030,XHKG,Y,CS,3000,2000.0,0.98,,1030.HK,"1030 HK",01030,9HH1CO3B2,HK1030,B6V94F0,KYG3701A1067
1031,XHKG,Y,CS,3000,2000.0,2.82,1261340.0,1031.HK,"1031 HK",01031,201995206,HK1031,B09WJX2,BMG5266H1034
1033,XHKG,Y,CS,3000,2000.0,1.41,13217916.0,1033.HK,"1033 HK",01033,985990225,HK1033,6984669,CNE1000004D6
1035,XHKG,Y,CS,3000,1500.0,1.40,,1035.HK,"1035 HK",01035,9HH1W0N53,HK1035,BTN1TY9,KYG1089Y1180
1036,XHKG,Y,CS,3000,1000.0,5.14,,1036.HK,"1036 HK",01036,9HH1E3334,HK1036,B96FTY8,KYG9320E1061
1037,XHKG,Y,CS,3000,2000.0,2.23,16000.0,1037.HK,"1037 HK",01037,G2625R104,HK1037,BD0ZZW2,BMG2625R1209
1038,XHKG,Y,CS,3000,1000.0,72.30,1698923.0,1038.HK,"1038 HK",01038,860992312,HK1038,6212553,BMG2098R1025
1039,XHKG,Y,CS,3000,1000.0,0.78,,1039.HK,"1039 HK",01039,9HH21GO34,HK1039,BYP6ZG1,KYG3642E1008
1041,XHKG,Y,CS,3000,10000.0,0.10,,1041.HK,"1041 HK",01041,9HH1A38L3,HK1041,B88BNQ7,BMG2161F1187
1043,XHKG,Y,CS,3000,2000.0,2.71,702150.0,1043.HK,"1043 HK",01043,546997743,HK1043,6187361,BMG244311012
1044,XHKG,Y,CS,3000,500.0,67.30,3129875.0,1044.HK,"1044 HK",01044,647991348,HK1044,6136233,KYG4402L1510
1045,XHKG,Y,CS,3000,500.0,5.77,81722.0,1045.HK,"1045 HK",01045,002990224,HK1045,6039644,BMG0438M1064
1046,XHKG,Y,CS,3000,5000.0,0.92,,1046.HK,"1046 HK",01046,9HH2B7MS0,HK1046,BYQJK64,BMG928811790
1047,XHKG,Y,CS,3000,2000.0,0.74,129000.0,1047.HK,"1047 HK",01047,347993479,HK1047,6647423,BMG650311092
1048,XHKG,Y,CS,3000,1000.0,2.80,19500.0,1048.HK,"1048 HK",01048,9HH0UYF60,HK1048,B4P9ML4,
1049,XHKG,Y,CS,3000,6000.0,0.50,,1049.HK,"1049 HK",01049,9HH1CFQU4,HK1049,B88B1R4,BMG2007W1010
1050,XHKG,Y,CS,3000,2000.0,0.47,37340.0,1050.HK,"1050 HK",01050,9EQ00D3M4,HK1050,6485623,BMG5215H1051
1051,XHKG,Y,CS,3000,3000.0,0.15,29619785.0,1051.HK,"1051 HK",01051,322698630,HK1051,B11Z226,BMG4111M1029
1052,XHKG,Y,CS,3000,2000.0,4.99,2557417.0,1052.HK,"1052 HK",01052,871009981,HK1052,6398787,BMG9880L1028
1053,XHKG,Y,CS,3000,2000.0,1.12,661750.0,1053.HK,"1053 HK",01053,521995126,HK1053,6079866,CNE1000002W0
1055,XHKG,Y,CS,3000,2000.0,4.82,19038758.0,1055.HK,"1055 HK",01055,862997525,HK1055,6013693,CNE1000002T6
1057,XHKG,Y,CS,3000,2000.0,7.78,156909.0,1057.HK,"1057 HK",01057,9HH07CM66,HK1057,B14WZ14,CNE1000004W6
1058,XHKG,Y,CS,3000,2000.0,0.69,222000.0,1058.HK,"1058 HK",01058,387991532,HK1058,6388573,HK1058006367
1059,XHKG,Y,CS,3000,3000.0,0.67,,1059.HK,"1059 HK",01059,9HH1WEQ76,HK1059,BTHDSQ6,
1060,XHKG,Y,CS,3000,10000.0,1.77,,1060.HK,"1060 HK",01060,9HH1S9O58,HK1060,BPYM749,BMG0171W1055
1061,XHKG,Y,CS,3000,1000.0,4.04,,1061.HK,"1061 HK",01061,9HH23C7M8,HK1061,BYSQGC1,KYG312371290
1062,XHKG,Y,CS,3000,10000.0,0.31,,1062.HK,"1062 HK",01062,9HH19YMA5,HK1062,B8GLST7,KYG2125D1007
1063,XHKG,Y,CS,3000,10000.0,0.12,,1063.HK,"1063 HK",01063,9HH1MZEA6,HK1063,BHBF4W2,
1064,XHKG,Y,CS,3000,5000.0,0.36,,1064.HK,"1064 HK",01064,9HH22F3M6,HK1064,BYTH128,BMG9890M1819
1065,XHKG,Y,CS,3000,2000.0,3.92,1906342.0,1065.HK,"1065 HK",01065,772998886,HK1065,6908283,CNE1000004G9
1066,XHKG,Y,CS,3000,4000.0,4.46,3997988.0,1066.HK,"1066 HK",01066,9HH01T5R8,HK1066,6742340,CNE100000171
1068,XHKG,Y,CS,3000,1000.0,1.21,21708082.0,1068.HK,"1068 HK",01068,9HH066HW9,HK1068,B0D01C5,BMG211591018
1069,XHKG,Y,CS,3000,20000.0,0.34,,1069.HK,"1069 HK",01069,9HH22LVO8,HK1069,BZ21P11,KYG2152L1169
1070,XHKG,Y,CS,3000,2000.0,4.67,2124033.0,1070.HK,"1070 HK",01070,502997406,HK1070,6193788,KYG8701T1388
1071,XHKG,Y,CS,3000,2000.0,3.82,2860731.0,1071.HK,"1071 HK",01071,521990218,HK1071,6142780,CNE1000003D8
1072,XHKG,Y,CS,3000,200.0,5.75,2141014.0,1072.HK,"1072 HK",01072,1072HK998,HK1072,6278566,CNE100000304
1073,XHKG,Y,CS,3000,2000.0,0.24,344467.0,1073.HK,"1073 HK",01073,9HH00FC18,HK1073,6197746,KYG2106H1048
1075,XHKG,Y,CS,3000,6000.0,0.59,534333.0,1075.HK,"1075 HK",01075,9HH00EJM8,HK1075,6430463,CNE1000000X2
1076,XHKG,Y,CS,3000,20000.0,0.15,,1076.HK,"1076 HK",01076,9HH227PS7,HK1076,BYM8MQ9,BMG4769M1156
1079,XHKG,Y,CS,3000,2000.0,0.35,432400.0,1079.HK,"1079 HK",01079,013997820,HK1079,6195494,BMG709641044
1080,XHKG,Y,CS,3000,1500.0,0.37,2210862.0,1080.HK,"1080 HK",01080,9HH0MXZ02,HK1080,B56FB99,KYG811661035
1082,XHKG,Y,CS,3000,8000.0,0.41,,1082.HK,"1082 HK",01082,9HH2AT6Q5,HK1082,BYZMLM7,BMG4588S1456
1083,XHKG,Y,CS,3000,1000.0,4.03,975237.0,1083.HK,"1083 HK",01083,9HH06SM21,HK1083,6345460,KYG8972T1067
1085,XHKG,Y,CS,3000,2000.0,1.70,28500.0,1085.HK,"1085 HK",01085,9HH0UZL29,HK1085,B4Z2RB8,
1086,XHKG,Y,CS,3000,1000.0,4.49,917208.0,1086.HK,"1086 HK",01086,9HH0SBRJ2,HK1086,B5VVFL2,KYG398141013
1087,XHKG,Y,CS,3000,1000.0,1.75,334000.0,1087.HK,"1087 HK",01087,9HH0TIXJ9,HK1087,B5LB460,KYG4605C1078
1088,XHKG,Y,CS,3000,500.0,12.56,16813509.0,1088.HK,"1088 HK",01088,9HH03Y413,HK1088,B09N7M0,CNE1000002R0
1089,XHKG,Y,CS,3000,5000.0,1.07,,1089.HK,"1089 HK",01089,9HH1Y5AU9,HK1089,BW2V4N5,KYG5471S1003
1090,XHKG,Y,CS,3000,2000.0,2.65,811167.0,1090.HK,"1090 HK",01090,9HH0U29E0,HK1090,B5PGG21,KYG2744A1076
1091,XHKG,Y,CS,3000,1000.0,0.43,6085031.0,1091.HK,"1091 HK",01091,9HH0U0IU8,HK1091,B5N4TM8,BMG2202Z1077
1093,XHKG,Y,CS,3000,2000.0,6.85,4676199.0,1093.HK,"1093 HK",01093,123999450,HK1093,6191997,HK1093012172
1094,XHKG,Y,CS,3000,4000.0,0.14,0.0,1094.HK,"1094 HK",01094,9HH00ORM7,HK1094,6533049,BMG2157R1007
1096,XHKG,Y,CS,3000,2000.0,0.40,,1096.HK,"1096 HK",01096,9HH28K6M6,HK1096,BZ1BTJ8,KYG817001095
1097,XHKG,Y,CS,3000,1000.0,0.59,647796.0,1097.HK,"1097 HK",01097,848997102,HK1097,6193937,HK1097008929
1098,XHKG,Y,CS,3000,1000.0,6.10,336167.0,1098.HK,"1098 HK",01098,587132598,HK1098,6750848,BMG760581097
1099,XHKG,Y,CS,3000,400.0,36.35,4700377.0,1099.HK,"1099 HK",01099,9HH0M2C88,HK1099,B3ZVDV0,CNE100000FN7
1100,XHKG,Y,CS,3000,2000.0,1.33,247800.0,1100.HK,"1100 HK",01100,9HH0004E2,HK1100,6311933,BMG5754W1091
1101,XHKG,Y,CS,3000,2000.0,0.48,,1101.HK,"1101 HK",01101,9HH2AQSB0,HK1101,BYY6N24,KYG2116D1198
1102,XHKG,Y,CS,3000,2000.0,0.14,23691833.0,1102.HK,"1102 HK",01102,9HH0164T5,HK1102,B1W0J96,KYG315661218
1103,XHKG,Y,CS,3000,8000.0,0.71,,1103.HK,"1103 HK",01103,9HH04UUP8,HK1103,B0CNG86,CNE100000429
1104,XHKG,Y,CS,3000,20000.0,0.09,4535925.0,1104.HK,"1104 HK",01104,362990814,HK1104,6139555,BMG0403V1072
1105,XHKG,Y,CS,3000,2000.0,1.04,1557000.0,1105.HK,"1105 HK",01105,652992603,HK1105,B1528K3,BMG8196H1280
1106,XHKG,Y,CS,3000,20000.0,0.14,,1106.HK,"1106 HK",01106,9HH26G365,HK1106,BYPJY63,KYG8165Z2080
1107,XHKG,Y,CS,3000,2000.0,1.37,,1107.HK,"1107 HK",01107,9HH1ILAW8,HK1107,BC5ZFS6,KYG618221058
1108,XHKG,Y,CS,3000,2000.0,4.25,334750.0,1108.HK,"1108 HK",01108,549990570,HK1108,6538914,CNE1000003Q0
1109,XHKG,Y,CS,3000,2000.0,18.06,18660328.0,1109.HK,"1109 HK",01109,824199830,HK1109,6193766,KYG2108Y1052
1110,XHKG,Y,CS,3000,4000.0,1.24,831000.0,1110.HK,"1110 HK",01110,9HH0U2AI9,HK1110,B5SLWT2,KYG5268M1006
1111,XHKG,Y,CS,3000,1000.0,16.90,146909.0,1111.HK,"1111 HK",01111,538990482,HK1111,6525035,HK1111036765
1112,XHKG,Y,CS,3000,500.0,22.90,499209.0,1112.HK,"1112 HK",01112,9HH0V32H7,HK1112,B4ZB3G2,KYG112591014
1113,XHKG,Y,CS,3000,500.0,47.70,,1113.HK,"1113 HK",01113,9HH20K362,HK1113,BWX52N2,KYG2103F1019
1114,XHKG,Y,CS,3000,2000.0,7.09,25412850.0,1114.HK,"1114 HK",01114,012997847,HK1114,6181482,BMG1368B1028
1115,XHKG,Y,CS,3000,1000.0,2.47,470117.0,1115.HK,"1115 HK",01115,9HH0ZSLD6,HK1115,B5BQTQ0,KYG886121097
1116,XHKG,Y,CS,3000,4000.0,0.12,782545.0,1116.HK,"1116 HK",01116,9HH021200,HK1116,B01FYL2,KYG5906L1005
1117,XHKG,Y,CS,3000,1000.0,1.43,4020678.0,1117.HK,"1117 HK",01117,9HH0U2C30,HK1117,B3PZ2V5,KYG215791008
1118,XHKG,Y,CS,3000,10000.0,0.90,521667.0,1118.HK,"1118 HK",01118,820113397,HK1118,6261050,BMG2618A1009
1120,XHKG,Y,CS,3000,2000.0,3.15,43200.0,1120.HK,"1120 HK",01120,826899635,HK1120,6051637,BMG0505B1081
1121,XHKG,Y,CS,3000,2000.0,0.73,3748750.0,1121.HK,"1121 HK",01121,9HH0V2Y92,HK1121,B431869,KYG089061025
1122,XHKG,Y,CS,3000,2000.0,2.50,1292375.0,1122.HK,"1122 HK",01122,Y71713104,HK1122,6718158,CNE1000003Y4
1123,XHKG,Y,CS,3000,2000.0,0.50,802833.0,1123.HK,"1123 HK",01123,235993870,HK1123,6192365,BMG2106Y1075
1124,XHKG,Y,CS,3000,2000.0,0.19,1833000.0,1124.HK,"1124 HK",01124,9EQ00D3N2,HK1124,6077912,BMG2239B1239
1125,XHKG,Y,CS,3000,20000.0,0.12,1760186.0,1125.HK,"1125 HK",01125,411990328,HK1125,6092001,KYG5342X1060
1126,XHKG,Y,CS,3000,2000.0,1.56,845455.0,1126.HK,"1126 HK",01126,9HH00FNV0,HK1126,6444497,HK1126010854
1127,XHKG,Y,CS,3000,4000.0,1.27,93000.0,1127.HK,"1127 HK",01127,9HH10NV34,HK1127,B3YQJ41,BMG6769Z1032
1128,XHKG,Y,CS,3000,400.0,11.56,11940481.0,1128.HK,"1128 HK",01128,9HH0M8ZD9,HK1128,B4JSTL6,KYG981491007
1129,XHKG,Y,CS,3000,4000.0,1.35,,1129.HK,"1129 HK",01129,9HH15IQV4,HK1129,B7F0BG6,KYG2114E1355
1130,XHKG,Y,CS,3000,4000.0,0.48,,1130.HK,"1130 HK",01130,9HH1FB6A6,HK1130,B7TXBW7,KYG215691430
1131,XHKG,Y,CS,3000,5000.0,1.56,1477608.0,1131.HK,"1131 HK",01131,519990220,HK1131,6591735,BMG0130N1056
1132,XHKG,Y,CS,3000,5000.0,0.47,1703750.0,1132.HK,"1132 HK",01132,301991907,HK1132,B1WSGK0,BMG6770K1291
1133,XHKG,Y,CS,3000,2000.0,2.84,4169726.0,1133.HK,"1133 HK",01133,198990640,HK1133,6422761,CNE1000003C0
1135,XHKG,Y,CS,3000,500.0,10.80,168250.0,1135.HK,"1135 HK",01135,763991023,HK1135,6052607,BMG0534R1088
1136,XHKG,Y,CS,3000,2000.0,1.25,8202200.0,1136.HK,"1136 HK",01136,567991237,HK1136,6072434,KYG869731078
1137,XHKG,Y,CS,3000,1000.0,1.50,213710.0,1137.HK,"1137 HK",01137,357991470,HK1137,6019356,HK0000065349
1138,XHKG,Y,CS,3000,2000.0,4.82,6542219.0,1138.HK,"1138 HK",01138,382990315,HK1138,6782045,CNE1000002S8
1139,XHKG,Y,CS,3000,16000.0,0.48,,1139.HK,"1139 HK",01139,9HH188BV9,HK1139,B6SFJT0,BMG9358V1946
1140,XHKG,Y,CS,3000,4000.0,1.48,29714.0,1140.HK,"1140 HK",01140,9HH018J32,HK1140,6601418,KYG676931044
1141,XHKG,Y,CS,3000,10000.0,0.21,,1141.HK,"1141 HK",01141,9HH24PV74,HK1141,BYRJ632,BMG8191S1035
1142,XHKG,Y,CS,3000,10000.0,0.25,17237250.0,1142.HK,"1142 HK",01142,9HH0113G5,HK1142,B6VLK47,KYG813461509
1143,XHKG,Y,CS,3000,4000.0,0.63,,1143.HK,"1143 HK",01143,9HH2BEK65,HK1143,BYY6NK2,KYG2119R1074
1145,XHKG,Y,CS,3000,1000.0,5.09,,1145.HK,"1145 HK",01145,9HH20H7Q1,HK1145,BXC3999,
1146,XHKG,Y,CS,3000,2000.0,0.39,,1146.HK,"1146 HK",01146,9HH0YMUY4,HK1146,B4Z4LF6,KYG2115H1039
1148,XHKG,Y,CS,3000,1000.0,1.10,,1148.HK,"1148 HK",01148,9HH1F7N08,HK1148,B9Q97Z7,KYG9830E1098
1149,XHKG,Y,CS,3000,4000.0,1.64,7105070.0,1149.HK,"1149 HK",01149,9HH01N9G1,HK1149,6715182,KYG0400P1037
1150,XHKG,Y,CS,3000,2000.0,0.80,1075500.0,1150.HK,"1150 HK",01150,9HH0XX479,HK1150,B4T26H3,KYG611701098
1151,XHKG,Y,CS,3000,500.0,6.85,6444.0,1151.HK,"1151 HK",01151,9HH10EEQ2,HK1151,B5KZMK3,
1152,XHKG,Y,CS,3000,2000.0,0.90,,1152.HK,"1152 HK",01152,9HH1U08J2,HK1152,BRXVS71,BMG4804U1062
1153,XHKG,Y,CS,3000,20000.0,0.11,,1153.HK,"1153 HK",01153,9HH29IXZ1,HK1153,,
1155,XHKG,Y,CS,3000,1000.0,0.47,579746.0,1155.HK,"1155 HK",01155,G20201102,HK1155,B1Z4S76,KYG202011022
1157,XHKG,Y,CS,3000,200.0,2.38,24593570.0,1157.HK,"1157 HK",01157,9HH0TAR38,HK1157,B544N70,CNE100000X85
1159,XHKG,Y,CS,3000,500.0,2.49,,1159.HK,"1159 HK",01159,9HH1WRAL3,HK1159,BVG6484,BMG5137Y1030
1160,XHKG,Y,CS,3000,100000.0,0.76,100000.0,1160.HK,"1160 HK",01160,9HH01VMO1,HK1160,B00JWY4,BMG4133S1035
1161,XHKG,Y,CS,3000,2000.0,0.46,197417.0,1161.HK,"1161 HK",01161,9HH00HSU3,HK1161,6512338,KYG9477E1070
1163,XHKG,Y,CS,3000,10000.0,,,1163.HK,"1163 HK",01163,9HH1E0QX9,HK1163,B9BQS49,BMG8794Y1350
1164,XHKG,Y,CS,3000,5000.0,0.44,7079342.0,1164.HK,"1164 HK",01164,9HH01G0H3,HK1164,B755514,KYG2029E1052
1165,XHKG,Y,CS,3000,2000.0,1.17,,1165.HK,"1165 HK",01165,9HH1UY4N3,HK1165,BSVXBC2,KYG8116S1057
1166,XHKG,Y,CS,3000,20000.0,0.28,,1166.HK,"1166 HK",01166,9HH1ZJ7C2,HK1166,BWT5T46,
1168,XHKG,Y,CS,3000,2000.0,0.81,1524583.0,1168.HK,"1168 HK",01168,745993212,HK1168,6117391,BMG8165B1028
1169,XHKG,Y,CS,3000,1000.0,12.36,10695671.0,1169.HK,"1169 HK",01169,102994514,HK1169,B1TL3R8,BMG423131256
1170,XHKG,Y,CS,3000,2000.0,2.08,345333.0,1170.HK,"1170 HK",01170,888999745,HK1170,6492098,BMG5256W1029
1171,XHKG,Y,CS,3000,2000.0,4.16,21435345.0,1171.HK,"1171 HK",01171,528996333,HK1171,6109893,CNE1000004Q8
1172,XHKG,Y,CS,3000,20000.0,0.19,170200.0,1172.HK,"1172 HK",01172,894993112,HK1172,6576107,KYG609141190
1173,XHKG,Y,CS,3000,20000.0,0.26,2224726.0,1173.HK,"1173 HK",01173,9EQ00D3P7,HK1173,6290537,KYG9326E1263
1174,XHKG,Y,CS,3000,2000.0,0.42,816019.0,1174.HK,"1174 HK",01174,719902348,HK1174,6691851,BMG6842Q1042
1175,XHKG,Y,CS,3000,10000.0,0.63,,1175.HK,"1175 HK",01175,9HH1GVOP8,HK1175,B9605Z6,KYG3685B1124
1176,XHKG,Y,CS,3000,2000.0,1.35,360000.0,1176.HK,"1176 HK",01176,820993137,HK1176,6621342,BMG9908J1053
1177,XHKG,Y,CS,3000,1000.0,4.98,4129957.0,1177.HK,"1177 HK",01177,9HH01OFT4,HK1177,B00XSF9,KYG8167W1380
1178,XHKG,Y,CS,3000,10000.0,0.18,1314714.0,1178.HK,"1178 HK",01178,9HH015W82,HK1178,6443449,KYG936961054
1180,XHKG,Y,CS,3000,4000.0,1.23,,1180.HK,"1180 HK",01180,9HH1IIMU6,HK1180,BBM55V5,BMG6893L1375
1181,XHKG,Y,CS,3000,2000.0,1.77,384000.0,1181.HK,"1181 HK",01181,9HH0XVSG7,HK1181,B5NTX10,KYG867001045
1182,XHKG,Y,CS,3000,10000.0,0.73,,1182.HK,"1182 HK",01182,9HH27S343,HK1182,BZ069B6,BMG8551N1083
1183,XHKG,Y,CS,3000,10000.0,0.01,46604.0,1183.HK,"1183 HK",01183,9HH0ZGRH7,HK1183,B43J9B5,HK0000081387
1184,XHKG,Y,CS,3000,2000.0,1.20,46857.0,1184.HK,"1184 HK",01184,111999801,HK1184,6121778,BMG7814X1011
1185,XHKG,Y,CS,3000,2000.0,0.53,2431000.0,1185.HK,"1185 HK",01185,145992517,HK1185,6036203,KYG215511091
1186,XHKG,Y,CS,3000,500.0,9.48,10473413.0,1186.HK,"1186 HK",01186,9HH0DBWT0,HK1186,B2PFVH7,CNE100000981
1187,XHKG,Y,CS,3000,2000.0,,,1187.HK,"1187 HK",01187,9HH1XLBZ3,HK1187,BVG6VW7,BMG4384S1098
1188,XHKG,Y,CS,3000,2000.0,0.23,1674333.0,1188.HK,"1188 HK",01188,524274842,HK1188,6961985,BMG4709W1082
1189,XHKG,Y,CS,3000,10000.0,0.42,558993.0,1189.HK,"1189 HK",01189,152997847,HK1189,B06JL30,BMG7638H1007
1190,XHKG,Y,CS,3000,2000.0,1.85,,1190.HK,"1190 HK",01190,9HH191YM8,HK1190,B8N36T2,KYG121891090
1191,XHKG,Y,CS,3000,20000.0,0.17,,1191.HK,"1191 HK",01191,9HH1YHHL6,HK1191,BVVHMG6,BMG9879T1577
